"Start Date","End Date","Event Duration Milliseconds","Start Position Milliseconds","End Position Milliseconds","Product Name","ASIN","Book Length Milliseconds","Delivery Type","Narration Speed","Bookmark","Audio Type","Asin Owned","Listening Mode","Store","App Version","Local Timezone"
"2025-06-29","2025-06-29","3254","65446355","65449912","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 1","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-29","2025-06-29","3254","65446355","65449912","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-29","2025-06-29","3254","65446355","65449912","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 2","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-29","2025-06-29","3254","65446355","65449912","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","719160","63144970","64007550","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 2","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","719160","63144970","64007550","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","719160","63144970","64007550","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 1","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","719160","63144970","64007550","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","43923","63092400","63144645","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","43923","63092400","63144645","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 1","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","43923","63092400","63144645","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","43923","63092400","63144645","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 2","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","182932","62873290","63092322","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 2","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","182932","62873290","63092322","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 1","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","182932","62873290","63092322","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","182932","62873290","63092322","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","51404","62248176","62309452","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 1","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","51404","62248176","62309452","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 2","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","51404","62248176","62309452","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","51404","62248176","62309452","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","105383","62096020","62222251","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 2","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","105383","62096020","62222251","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","105383","62096020","62222251","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","105383","62096020","62222251","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 1","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","213078","61839180","62094595","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","213078","61839180","62094595","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 2","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","213078","61839180","62094595","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","213078","61839180","62094595","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 1","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","400838","61357140","61837829","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 1","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","400838","61357140","61837829","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 2","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","400838","61357140","61837829","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","400838","61357140","61837829","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","17","61397584","61397584","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","17","61397584","61397584","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 2","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","17","61397584","61397584","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","17","61397584","61397584","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 1","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","2779","61394620","61397584","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 2","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","2779","61394620","61397584","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 1","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","2779","61394620","61397584","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","2779","61394620","61397584","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","182800","59150613","59369592","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Offline","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","182800","59150613","59369592","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 2","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Offline","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","182800","59150613","59369592","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 1","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Offline","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","182800","59150613","59369592","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Offline","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","48270","59137023","59194725","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Offline","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","48270","59137023","59194725","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 2","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Offline","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","48270","59137023","59194725","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Offline","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","48270","59137023","59194725","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 1","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Offline","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","1252","59121684","59122908","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 1","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Offline","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","1252","59121684","59122908","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Offline","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","1252","59121684","59122908","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Offline","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","1252","59121684","59122908","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 2","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Offline","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","4140","59176375","59181062","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 1","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Offline","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","4140","59176375","59181062","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 2","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Offline","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","4140","59176375","59181062","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Offline","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","4140","59176375","59181062","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Offline","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","215784","58882062","59140721","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 1","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Offline","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","215784","58882062","59140721","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Offline","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","215784","58882062","59140721","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 2","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Offline","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","215784","58882062","59140721","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Offline","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","35737","58839363","58881971","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 1","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Offline","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","35737","58839363","58881971","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 2","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Offline","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","35737","58839363","58881971","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Offline","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","35737","58839363","58881971","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Offline","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","16922","58782113","58802142","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Offline","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","16922","58782113","58802142","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 1","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Offline","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","16922","58782113","58802142","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 2","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Offline","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","16922","58782113","58802142","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Offline","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","81828","58751939","58849082","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Offline","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","81828","58751939","58849082","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 1","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Offline","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","81828","58751939","58849082","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 2","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Offline","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","81828","58751939","58849082","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Offline","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","14312","58734824","58751939","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Offline","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","14312","58734824","58751939","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 1","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Offline","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","14312","58734824","58751939","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Offline","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","14312","58734824","58751939","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 2","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Offline","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","1389","58703086","58704545","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 2","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Offline","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","1389","58703086","58704545","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Offline","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","1389","58703086","58704545","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Offline","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","1389","58703086","58704545","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 1","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Offline","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","11672","56176100","56189957","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 1","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","11672","56176100","56189957","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","11672","56176100","56189957","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 2","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","11672","56176100","56189957","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","39446","55406220","55453490","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 2","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","39446","55406220","55453490","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","39446","55406220","55453490","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 1","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","39446","55406220","55453490","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","94542","55291207","55404459","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","94542","55291207","55404459","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","94542","55291207","55404459","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 1","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","94542","55291207","55404459","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 2","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","142774","55078220","55249164","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 2","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","142774","55078220","55249164","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","142774","55078220","55249164","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","142774","55078220","55249164","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 1","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","33327","55031700","55071478","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 1","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","33327","55031700","55071478","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 2","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","33327","55031700","55071478","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","33327","55031700","55071478","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","1046058","53774310","55029401","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 1","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","1046058","53774310","55029401","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 2","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","1046058","53774310","55029401","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","1046058","53774310","55029401","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","152656","53591120","53774175","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 1","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","152656","53591120","53774175","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 2","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","152656","53591120","53774175","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","152656","53591120","53774175","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","1174897","52181152","53590864","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged)","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
"2025-06-28","2025-06-28","1174897","52181152","53590864","Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2 (Unabridged) Part 3","B0F1QG8BGG","88896111","Download","1.20","0","FullTitle","No","Online","Audible","7.35.2","America/Chicago"
