created_timestamp,preferred_marketplace,country,device_family,ASIN,prev_state,curr_state
2024-04-24T08:34:09Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-03-31T05:03:09Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-05-05T08:38:54Z,www.amazon.com,US,Kindle E-reader,B0B9KVDK8P,ACTIVE,NOT ACTIVE
2024-04-21T23:38:29Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-17T08:32:15Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-21T21:06:39Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-20T02:20:53Z,www.amazon.com,US,Kindle E-reader,B09HJDSQ5P,ACTIVE,SCREEN SAVER
2024-04-20T08:33:12Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-17T02:23:03Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-20T15:40:12Z,www.amazon.com,US,Kindle E-reader,B09CNFRZDC,ACTIVE,SCREEN SAVER
2024-04-05T01:36:48Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-17T01:29:41Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-07-18T18:07:15Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-14T02:51:19Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-17T02:52:15Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-20T15:11:13Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-08T08:33:14Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-15T20:07:26Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-20T15:08:16Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-22T00:55:16Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-07T03:59:04Z,www.amazon.com,US,Kindle E-reader,B00O6V45E6,ACTIVE,SCREEN SAVER
2024-03-29T08:33:19Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-05-19T08:33:15Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-20T21:24:20Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-05-06T08:34:16Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-22T04:36:01Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-05-08T08:33:14Z,www.amazon.com,US,Kindle E-reader,B0B9KVDK8P,SCREEN SAVER,ACTIVE
2024-04-02T04:27:00Z,www.amazon.com,US,Kindle E-reader,B0BHLBHG79,ACTIVE,SCREEN SAVER
2024-04-07T20:14:58Z,www.amazon.com,US,Kindle E-reader,B00N6PD7L0,SCREEN SAVER,ACTIVE
2024-04-15T00:54:50Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-03-31T00:33:16Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,SCREEN SAVER
2024-04-20T15:37:15Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-07-20T16:43:53Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-08T15:10:29Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-07-18T18:08:00Z,www.amazon.com,US,Kindle E-reader,B09X4PVC6F,SCREEN SAVER,ACTIVE
2024-04-08T00:42:47Z,www.amazon.com,US,Kindle E-reader,B00N6PD7L0,SCREEN SAVER,ACTIVE
2024-03-30T21:46:50Z,www.amazon.com,US,Kindle E-reader,B09Z7BYZS3,ACTIVE,SCREEN SAVER
2024-04-23T08:33:15Z,www.amazon.com,US,Kindle E-reader,B09X6HZ4FT,SCREEN SAVER,ACTIVE
2024-03-29T02:59:04Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-08T19:23:29Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-03T08:33:14Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-20T22:29:57Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-09T08:33:10Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-17T01:03:51Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-08T19:21:32Z,www.amazon.com,US,Kindle E-reader,B00O6V45CS,ACTIVE,SCREEN SAVER
2024-04-20T22:28:02Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,SCREEN SAVER
2024-04-22T03:34:18Z,www.amazon.com,US,Kindle E-reader,B083GY7J9P,ACTIVE,SCREEN SAVER
2024-04-20T02:30:14Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-20T22:17:29Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-29T08:37:28Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-06T15:11:21Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-24T02:04:02Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-03-30T08:32:15Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-20T21:21:04Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-05-11T08:32:14Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-21T23:55:29Z,www.amazon.com,US,Kindle E-reader,B083GY7J9P,SCREEN SAVER,ACTIVE
2024-04-07T01:09:57Z,www.amazon.com,US,Kindle E-reader,B00O6V45E6,ACTIVE,SCREEN SAVER
2024-05-11T08:38:10Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-22T08:34:07Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-08T14:59:55Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-07T07:14:27Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-03-30T00:49:03Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-03-31T15:39:15Z,www.amazon.com,US,Kindle E-reader,B09Z7BYZS3,SCREEN SAVER,ACTIVE
2024-04-07T02:54:04Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-03T08:34:14Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-06T09:53:11Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-05-08T08:38:13Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-22T00:38:44Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-24T02:36:49Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-09T01:14:57Z,www.amazon.com,US,Kindle E-reader,B00QE1DLIC,SCREEN SAVER,ACTIVE
2024-04-20T08:32:14Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-03-31T01:26:45Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-05T01:26:51Z,www.amazon.com,US,Kindle E-reader,B008WOTQGU,SCREEN SAVER,ACTIVE
2024-03-30T21:34:15Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-15T23:48:00Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-26T08:32:14Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-05-18T08:38:57Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-05-13T08:37:07Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-11T00:53:41Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-03-30T20:04:39Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-03-30T00:54:39Z,www.amazon.com,US,Kindle E-reader,B0CYWDS6CT,ACTIVE,SCREEN SAVER
2024-03-31T01:25:50Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-06T15:15:43Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-08T19:22:32Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-05-12T08:33:15Z,www.amazon.com,US,Kindle E-reader,B0B9KVDK8P,SCREEN SAVER,ACTIVE
2024-04-04T23:38:11Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-07-20T16:54:53Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-21T23:58:12Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-21T23:04:09Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-23T02:51:06Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-03-30T21:53:14Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-20T22:04:04Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-06T23:25:14Z,www.amazon.com,US,Kindle E-reader,B00O6V45E6,ACTIVE,SCREEN SAVER
2024-04-03T02:52:36Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-09T08:32:10Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-05T09:35:59Z,www.amazon.com,US,Kindle E-reader,B008WOTQGU,SCREEN SAVER,ACTIVE
2024-04-20T15:35:20Z,www.amazon.com,US,Kindle E-reader,B09CNFRZDC,ACTIVE,SCREEN SAVER
2024-04-07T20:25:16Z,www.amazon.com,US,Kindle E-reader,B00N6PD7L0,SCREEN SAVER,ACTIVE
2024-04-07T02:53:03Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-08T23:14:14Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-05-13T08:38:07Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-05-06T08:38:17Z,www.amazon.com,US,Kindle E-reader,B0B9KVDK8P,SCREEN SAVER,ACTIVE
2023-12-01T12:17:09Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-20T21:19:24Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-07T20:02:53Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-08T23:40:22Z,www.amazon.com,US,Kindle E-reader,B00QE1DLIC,SCREEN SAVER,ACTIVE
2024-04-08T23:52:47Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-11T01:30:10Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-05-03T08:33:15Z,www.amazon.com,US,Kindle E-reader,B0B9KVDK8P,SCREEN SAVER,ACTIVE
2024-04-16T02:08:16Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-02T09:48:11Z,www.amazon.com,US,Kindle E-reader,B0BHLBHG79,SCREEN SAVER,ACTIVE
2024-04-16T01:30:29Z,www.amazon.com,US,Kindle E-reader,B07G5FTPGY,SCREEN SAVER,ACTIVE
2024-04-22T03:10:17Z,www.amazon.com,US,Kindle E-reader,B083GY7J9P,SCREEN SAVER,ACTIVE
2024-04-08T22:46:34Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-13T16:12:27Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-21T23:56:17Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,SCREEN SAVER
2024-05-13T08:33:13Z,www.amazon.com,US,Kindle E-reader,B0B9KVDK8P,SCREEN SAVER,ACTIVE
2024-04-17T02:51:15Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-13T16:12:41Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,SCREEN SAVER
2024-04-22T02:52:39Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2023-12-01T00:10:09Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,SCREEN SAVER
2024-03-30T08:33:13Z,www.amazon.com,US,Kindle E-reader,B09DTJF1WD,SCREEN SAVER,ACTIVE
2024-04-08T02:51:26Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-09T01:14:56Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-24T03:12:01Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-08T19:45:57Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-03-31T20:50:37Z,www.amazon.com,US,Kindle E-reader,B09Z7BYZS3,ACTIVE,SCREEN SAVER
2024-04-10T08:32:16Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-07T03:52:40Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-07-18T15:47:07Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-28T08:39:07Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-08T22:50:17Z,www.amazon.com,US,Kindle E-reader,B00O6V45CS,SCREEN SAVER,ACTIVE
2024-04-13T16:19:04Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-06T15:14:11Z,www.amazon.com,US,Kindle E-reader,B00BKK6E04,SCREEN SAVER,ACTIVE
2024-04-03T08:32:15Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-07T20:19:45Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-03-31T15:38:15Z,www.amazon.com,US,Kindle E-reader,B09Z7BYZS3,ACTIVE,SCREEN SAVER
2024-04-08T02:53:02Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-05-16T08:33:13Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-08T16:22:10Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-05-12T08:38:10Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-02T08:34:09Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-05-03T08:37:24Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-03-31T05:39:11Z,www.amazon.com,US,Kindle E-reader,B07ZFZZ2GQ,SCREEN SAVER,ACTIVE
2024-05-17T08:34:08Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-05-19T08:38:01Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-27T02:51:58Z,www.amazon.com,US,Kindle E-reader,B0B89YQFNX,SCREEN SAVER,ACTIVE
2024-04-08T10:54:08Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-15T02:51:16Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-21T23:19:19Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,ACTIVE
2023-12-01T07:43:14Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-13T16:20:39Z,www.amazon.com,US,Kindle E-reader,B0778CV9Y4,SCREEN SAVER,ACTIVE
2024-04-08T18:03:06Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-03-31T03:21:52Z,www.amazon.com,US,Kindle E-reader,B07ZFZZ2GQ,SCREEN SAVER,ACTIVE
2024-04-09T00:49:30Z,www.amazon.com,US,Kindle E-reader,B00QE1DLIC,SCREEN SAVER,ACTIVE
2024-04-16T01:07:40Z,www.amazon.com,US,Kindle E-reader,B07G5FTPGY,ACTIVE,SCREEN SAVER
2024-04-08T16:50:03Z,www.amazon.com,US,Kindle E-reader,B00O6V45CS,ACTIVE,SCREEN SAVER
2024-03-31T14:44:45Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-08T02:51:27Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-08T02:04:42Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-05-01T08:37:25Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-06T04:16:34Z,www.amazon.com,US,Kindle E-reader,B00BKK6E04,ACTIVE,SCREEN SAVER
2024-04-10T01:42:31Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-03-31T14:42:49Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,SCREEN SAVER
2024-04-13T16:21:34Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-05-05T08:34:45Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-07T08:33:10Z,www.amazon.com,US,Kindle E-reader,B00O6V45E6,SCREEN SAVER,ACTIVE
2024-04-21T08:32:11Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-16T01:28:43Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-13T16:13:41Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-09T00:04:30Z,www.amazon.com,US,Kindle E-reader,B00QE1DLIC,ACTIVE,SCREEN SAVER
2024-04-06T15:02:34Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-24T04:21:19Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-05-09T08:38:47Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-11T02:33:28Z,www.amazon.com,US,Kindle E-reader,B01L7Q54NI,ACTIVE,SCREEN SAVER
2024-05-18T08:37:02Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-20T22:05:31Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,SCREEN SAVER
2024-04-08T18:00:50Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,SCREEN SAVER
2024-05-03T08:32:15Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-05-17T08:33:12Z,www.amazon.com,US,Kindle E-reader,B0B9KVDK8P,SCREEN SAVER,ACTIVE
2024-04-24T02:51:03Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-03-30T02:54:42Z,www.amazon.com,US,Kindle E-reader,B07ZFZZ2GQ,ACTIVE,SCREEN SAVER
2023-12-01T08:33:16Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-19T02:52:46Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-01T02:51:39Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-23T02:52:40Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-07T07:15:38Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-22T00:26:19Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-05-01T08:35:06Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-20T15:28:37Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-28T00:21:59Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-06T00:51:36Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-03-31T01:24:50Z,www.amazon.com,US,Kindle E-reader,B07ZFZZ2GQ,ACTIVE,SCREEN SAVER
2024-04-17T01:25:58Z,www.amazon.com,US,Kindle E-reader,B09HJDSQ5P,ACTIVE,SCREEN SAVER
2024-04-07T22:51:07Z,www.amazon.com,US,Kindle E-reader,B00N6PD7L0,ACTIVE,SCREEN SAVER
2024-04-20T21:55:29Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-06T11:20:16Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-07T20:14:58Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-23T08:34:09Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-08T02:02:42Z,www.amazon.com,US,Kindle E-reader,B00N6PD7L0,SCREEN SAVER,ACTIVE
2024-04-20T15:27:46Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,SCREEN SAVER
2024-04-22T00:37:49Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-15T20:19:42Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-14T08:32:13Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-06T15:08:08Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-05T02:51:33Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-03-30T02:03:20Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-08T00:39:06Z,www.amazon.com,US,Kindle E-reader,B00N6PD7L0,ACTIVE,SCREEN SAVER
2024-04-15T00:54:42Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,SCREEN SAVER
2024-05-16T08:37:05Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-08T00:42:47Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-05T09:36:54Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-22T03:11:13Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-08T02:04:43Z,www.amazon.com,US,Kindle E-reader,B00N6PD7L0,SCREEN SAVER,ACTIVE
2024-05-02T08:33:16Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-04-05T09:34:52Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-20T16:10:45Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-20T15:30:56Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-17T01:27:53Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-05-13T08:36:45Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-30T08:37:28Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-06T17:25:33Z,www.amazon.com,US,Kindle E-reader,B00FO60CH6,SCREEN SAVER,ACTIVE
2024-04-28T08:33:16Z,www.amazon.com,US,Kindle E-reader,B0B9KVDK8P,SCREEN SAVER,ACTIVE
2024-04-08T16:20:12Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-21T23:56:12Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,ACTIVE
2024-04-04T06:16:04Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-16T01:50:10Z,www.amazon.com,US,Kindle E-reader,Not Available,SCREEN SAVER,ACTIVE
2024-03-31T03:17:33Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-06T04:17:34Z,www.amazon.com,US,Kindle E-reader,B00BKK6E04,SCREEN SAVER,ACTIVE
2024-07-18T18:02:00Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-03-30T05:39:13Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-11T02:35:22Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-22T04:09:28Z,www.amazon.com,US,Kindle E-reader,B083GY7J9P,SCREEN SAVER,ACTIVE
2024-04-22T02:54:18Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-22T02:02:06Z,www.amazon.com,US,Kindle E-reader,B083GY7J9P,SCREEN SAVER,ACTIVE
2024-03-30T07:17:17Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-05-17T08:38:37Z,www.amazon.com,US,Kindle E-reader,Not Available,ACTIVE,NOT ACTIVE
2024-04-06T00:51:36Z,www.amazon.com,US,Kindle E-reader,B008WOTQGU,SCREEN SAVER,ACTIVE
2024-04-28T00:21:59Z,www.amazon.com,US,Kindle E-reader,Not Available,NOT ACTIVE,SCREEN SAVER
2024-04-08T01:42:51Z,www.amazon.com,US,Kindle E-reader,B00N6PD7L0,ACTIVE,SCREEN SAVER
