campaign,preferred_marketplace,country,device_family,kindle_software_version,session_id,campaign_status,last_used_ASIN,home_page_number,campaign_display_position
2024-03-29T02:45:34.608Z,www.amazon.com,US,Kindle E-reader,3924990005,133-3891806-0736958,displayed,Not Available,2,5
2024-04-08T10:54:08.555Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,Not Available,1,1
2024-03-31T12:47:27.936Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,1,2
2024-04-08T22:50:36.719Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,B00QE1DLIC,1,2
2024-03-30T01:04:58.241Z,www.amazon.com,US,Kindle E-reader,4193160020,133-3891806-0736958,displayed,Not Available,4,10
2024-04-06T02:19:10.783Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,Not Available,1,1
2024-04-08T02:11:30.388Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,3,7
2024-04-23T03:42:59.637Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,1,0
2024-03-29T02:46:03.981Z,www.amazon.com,US,Kindle E-reader,3924990005,133-3891806-0736958,displayed,Not Available,3,7
2024-04-23T03:43:37.880Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,3,8
2024-03-30T05:39:20.414Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,B07ZFZZ2GQ,1,1
2024-07-17T15:39:10.877Z,www.amazon.com,US,Kindle E-reader,4212850015,137-4000468-4417115,displayed,Not Available,1,2
2024-04-08T02:11:30.407Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,3,8
2024-04-07T17:52:41.299Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,2,4
2024-03-29T02:45:58.864Z,www.amazon.com,US,Kindle E-reader,3924990005,133-3891806-0736958,displayed,Not Available,3,6
2024-04-08T02:04:48.737Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,2,4
2024-04-10T01:42:32.599Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,1,2
2024-04-02T01:27:18.452Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,Not Available,1,1
2024-03-30T01:04:49.633Z,www.amazon.com,US,Kindle E-reader,4193160020,133-3891806-0736958,displayed,Not Available,1,2
2024-03-30T21:48:48.184Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,1,2
2024-03-29T02:46:48.477Z,www.amazon.com,US,Kindle E-reader,3924990005,Not Applicable,displayed,Not Available,1,1
2024-04-08T02:11:31.005Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,2,3
2024-03-30T01:04:51.345Z,www.amazon.com,US,Kindle E-reader,4193160020,133-3891806-0736958,displayed,Not Available,2,4
2024-04-06T16:50:58.841Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,B00BKK6E04,1,2
2024-04-08T02:11:31.951Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,Not Available,1,1
2024-03-29T02:46:04.003Z,www.amazon.com,US,Kindle E-reader,3924990005,133-3891806-0736958,displayed,Not Available,3,8
2024-03-29T02:46:00.762Z,www.amazon.com,US,Kindle E-reader,3924990005,133-3891806-0736958,displayed,Not Available,4,10
2024-04-13T13:15:01.738Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,Not Available,1,1
2024-03-29T02:46:48.515Z,www.amazon.com,US,Kindle E-reader,3924990005,133-3891806-0736958,displayed,Not Available,1,2
2024-04-15T20:07:26.924Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,2,3
2024-04-10T01:42:54.507Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,1,2
2024-07-17T15:39:53.756Z,www.amazon.com,US,Kindle E-reader,4212850015,Not Applicable,displayed,Not Available,1,1
2025-05-20T11:44:44.695Z,www.amazon.com,US,Kindle E-reader,4246250033,137-4000468-4417115,displayed,Not Available,1,2
2024-03-01T09:22:40.025Z,www.amazon.com,US,Kindle E-reader,4246250033,137-4000468-4417115,displayed,Not Available,1,2
2025-05-20T11:42:21.398Z,www.amazon.com,US,Kindle E-reader,4246250033,Not Applicable,displayed,Not Available,1,1
2025-05-20T11:42:22.678Z,www.amazon.com,US,Kindle E-reader,4246250033,137-4000468-4417115,displayed,Not Available,1,0
2024-03-01T00:01:21.863Z,www.amazon.com,US,Kindle E-reader,4246250033,Not Applicable,displayed,Not Available,1,1
2025-05-20T11:51:24.982Z,www.amazon.com,US,Kindle E-reader,4434540025,137-4000468-4417115,displayed,Not Available,1,2
2025-05-20T11:42:21.421Z,www.amazon.com,US,Kindle E-reader,4246250033,137-4000468-4417115,displayed,Not Available,1,2
2024-03-01T00:01:21.899Z,www.amazon.com,US,Kindle E-reader,4246250033,137-4000468-4417115,displayed,Not Available,1,2
2025-05-20T11:45:19.851Z,www.amazon.com,US,Kindle E-reader,4246250033,Not Applicable,displayed,B0D888FZSD,1,1
2025-05-20T11:44:44.667Z,www.amazon.com,US,Kindle E-reader,4246250033,Not Applicable,displayed,Not Available,1,1
2025-05-20T11:51:24.958Z,www.amazon.com,US,Kindle E-reader,4434540025,Not Applicable,displayed,Not Available,1,1
2024-03-01T09:22:39.951Z,www.amazon.com,US,Kindle E-reader,4246250033,Not Applicable,displayed,Not Available,1,1
2025-05-20T11:45:19.872Z,www.amazon.com,US,Kindle E-reader,4246250033,137-4000468-4417115,displayed,B0D888FZSD,1,2
2025-05-20T11:42:22.626Z,www.amazon.com,US,Kindle E-reader,4246250033,Not Applicable,displayed,Not Available,1,1
