created_timestamp,preferred_marketplace,country,device_family,ASIN,Lookup Card Display Reason,Lookup Card Type,Lookup Card Action Taken,card_position,Lookup Card Lookup Result,Dictionary ASIN,Source Language,Destination Language
2025-08-08T20:52:30Z,www.amazon.com,,Kindle for iOS,B0CZP7QV5D,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-05T01:52:10Z,www.amazon.com,,Kindle for iOS,B0C6NMBN7H,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-08-24T19:25:28Z,www.amazon.com,,Kindle for iOS,B0D7ZVQG2N,Selection,Wikipedia Info Card,Lookup Card First Time Viewed,1,Successful Lookup,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-14T01:02:34Z,www.amazon.com,,Kindle for iOS,7841469D0E8342F98B7A7247C562830D,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-07-20T03:50:59Z,www.amazon.com,,Kindle for iOS,B0C4GRKJTF,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-08-21T20:35:59Z,www.amazon.com,,Kindle for iOS,B07DMZ5YR9,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-20T14:20:30Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,LookupButton,Translation Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,sv,en
2025-09-19T21:59:29Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,LookupButton,SearchInBook,Lookup Card First Time Viewed,2,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-07-20T05:11:00Z,www.amazon.com,,Kindle for iOS,B0C4GRKJTF,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-08-30T12:14:47Z,www.amazon.com,,Kindle for iOS,B0DB2L4TWY,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-03T21:28:26Z,www.amazon.com,,Kindle for iOS,B0C6NMBN7H,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-02T23:08:38Z,www.amazon.com,,Kindle for iOS,B0C6NBLBL2,Swiped To Card From Different Card,Translation Info Card,Lookup Card First Time Viewed,3,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,en,en
2025-09-19T21:59:23Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Selection,Wikipedia Info Card,Lookup Card First Time Viewed,1,Successful Lookup,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-08-26T17:03:08Z,www.amazon.com,,Kindle for iOS,B003IYI6TC,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-07-22T02:43:20Z,www.amazon.com,,Kindle for iOS,B0CJDPTB3V,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-07-23T10:41:15Z,www.amazon.com,,Kindle for iOS,B0CTXVHQW6,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-08-29T12:59:05Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-19T18:59:49Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-09T13:29:40Z,www.amazon.com,,Kindle for iOS,B0C6NNZSVQ,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-07-24T01:55:36Z,www.amazon.com,,Kindle for iOS,B0CTXVHQW6,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-07-24T01:14:00Z,www.amazon.com,,Kindle for iOS,B0CTXVHQW6,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-10-03T03:58:16Z,www.amazon.com,,Kindle for iOS,B0DCG89SDJ,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-07-22T00:10:04Z,www.amazon.com,,Kindle for iOS,B0CJDPTB3V,Selection,Translation Info Card,Lookup Card First Time Viewed,3,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,en,en
2025-09-04T18:37:26Z,www.amazon.com,,Kindle for iOS,B0C6NMBN7H,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-07T05:59:33Z,www.amazon.com,,Kindle for iOS,5DE54701F9AB457893A2E196F7E4F894,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-07-20T05:07:39Z,www.amazon.com,,Kindle for iOS,B0C4GRKJTF,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-03T05:44:19Z,www.amazon.com,,Kindle for iOS,B0C6NBLBL2,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-26T01:56:29Z,www.amazon.com,,Kindle for iOS,B08LDYBGJD,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-21T22:28:46Z,www.amazon.com,,Kindle for iOS,3984724CEF794A0FAABD20B80318BFC9,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-10-02T13:08:18Z,www.amazon.com,,Kindle for iOS,B0CFDCMPVC,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-07-22T00:10:04Z,www.amazon.com,,Kindle for iOS,B0CJDPTB3V,Selection,Wikipedia Info Card,Lookup Card First Time Viewed,2,Successful Lookup,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-01T15:58:54Z,www.amazon.com,,Kindle for iOS,B0DPX5M3BH,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-16T13:14:39Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-08-30T18:58:16Z,www.amazon.com,,Kindle for iOS,B0DB2L4TWY,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-08-28T03:27:25Z,www.amazon.com,,Kindle for iOS,B0DC66QD8K,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-02T04:25:12Z,www.amazon.com,,Kindle for iOS,B0C6NBLBL2,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-08T03:14:35Z,www.amazon.com,,Kindle for iOS,5DE54701F9AB457893A2E196F7E4F894,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-19T23:36:27Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,LookupButton,Translation Info Card,Translate Destintation Language Selected,1,Successful Lookup,Not a Dictionary Lookup Card Action,sv,en
2025-09-06T00:51:52Z,www.amazon.com,,Kindle for iOS,B0C6NMBN7H,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-19T14:37:35Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-19T21:19:31Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,LookupButton,Wikipedia Info Card,Lookup Card First Time Viewed,1,Successful Lookup,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-07-22T11:53:00Z,www.amazon.com,,Kindle for iOS,B0CJDPTB3V,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-04T00:57:50Z,www.amazon.com,,Kindle for iOS,B0C6NMBN7H,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-27T22:20:13Z,www.amazon.com,,Kindle for iOS,B09DLCLRK4,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-28T19:07:26Z,www.amazon.com,,Kindle for iOS,B09QD52KWF,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-24T00:10:31Z,www.amazon.com,,Kindle for iOS,B0DSRPZ7NY,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-12T23:28:26Z,www.amazon.com,,Kindle for iOS,7841469D0E8342F98B7A7247C562830D,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-08-28T15:31:10Z,www.amazon.com,,Kindle for iOS,B0DC66QD8K,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-10T00:30:00Z,www.amazon.com,,Kindle for iOS,B0C6NNZSVQ,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-07-20T15:46:47Z,www.amazon.com,,Kindle for iOS,B0C4GRKJTF,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-01T01:51:13Z,www.amazon.com,,Kindle for iOS,B0DPX5M3BH,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-23T22:34:52Z,www.amazon.com,,Kindle for iOS,B0DSRPZ7NY,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-08-29T12:03:28Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-08-16T05:00:38Z,www.amazon.com,,Kindle for iOS,B0D7F96JNZ,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-08-29T18:21:33Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-08-28T22:01:13Z,www.amazon.com,,Kindle for iOS,B0DC66QD8K,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-19T12:49:48Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-23T22:34:55Z,www.amazon.com,,Kindle for iOS,B0DSRPZ7NY,LookupButton,Translation Info Card,Translate Destintation Language Selected,1,Successful Lookup,Not a Dictionary Lookup Card Action,fr,en
2025-08-17T19:09:54Z,www.amazon.com,,Kindle for iOS,B0CQKGZL6K,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-11T12:14:52Z,www.amazon.com,,Kindle for iOS,7841469D0E8342F98B7A7247C562830D,LookupButton,Translation Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,en,en
2025-09-09T14:29:22Z,www.amazon.com,,Kindle for iOS,B0C6NNZSVQ,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-13T18:29:11Z,www.amazon.com,,Kindle for iOS,7841469D0E8342F98B7A7247C562830D,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-07-22T13:16:55Z,www.amazon.com,,Kindle for iOS,B0CJDPTB3V,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-07-19T22:59:53Z,www.amazon.com,,Kindle for iOS,B0C4GRKJTF,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-07-22T04:13:11Z,www.amazon.com,,Kindle for iOS,B0CJDPTB3V,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-28T22:27:10Z,www.amazon.com,,Kindle for iOS,B09QD52KWF,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-07-31T22:36:23Z,www.amazon.com,,Kindle for iOS,75138A0188C24E0CB2340EECDBF7A111,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-08-16T05:05:41Z,www.amazon.com,,Kindle for iOS,B0D7F96JNZ,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-08-25T19:32:32Z,www.amazon.com,,Kindle for iOS,B004CLYLCG,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-01T18:29:48Z,www.amazon.com,,Kindle for iOS,B0DPX5M3BH,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-28T14:33:00Z,www.amazon.com,,Kindle for iOS,B09DLCLRK4,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-07-22T11:52:21Z,www.amazon.com,,Kindle for iOS,B0CJDPTB3V,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-07T06:12:29Z,www.amazon.com,,Kindle for iOS,5DE54701F9AB457893A2E196F7E4F894,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-09T05:48:58Z,www.amazon.com,,Kindle for iOS,B0C6NNZSVQ,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-24T00:44:46Z,www.amazon.com,,Kindle for iOS,B0DSRPZ7NY,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-16T01:17:33Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-28T18:17:47Z,www.amazon.com,,Kindle for iOS,B09QD52KWF,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-08-27T01:40:52Z,www.amazon.com,,Kindle for iOS,B003VPWY64,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-10T01:53:36Z,www.amazon.com,,Kindle for iOS,B0C6NNZSVQ,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-23T20:16:48Z,www.amazon.com,,Kindle for iOS,B0DSRPZ7NY,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-22T09:59:27Z,www.amazon.com,,Kindle for iOS,3984724CEF794A0FAABD20B80318BFC9,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-10T11:35:55Z,www.amazon.com,,Kindle for iOS,7841469D0E8342F98B7A7247C562830D,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-02T21:15:35Z,www.amazon.com,,Kindle for iOS,B0C6NBLBL2,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-08-08T18:52:24Z,www.amazon.com,,Kindle for iOS,B0D9CC3C9Y,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-08-11T01:15:44Z,www.amazon.com,,Kindle for iOS,B0CZP7QV5D,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-16T13:14:42Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,LookupButton,Translation Info Card,Translate Destintation Language Selected,1,Successful Lookup,Not a Dictionary Lookup Card Action,es,en
2025-09-23T20:16:47Z,www.amazon.com,,Kindle for iOS,B0DSRPZ7NY,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-09T01:59:11Z,www.amazon.com,,Kindle for iOS,B0C6NNZSVQ,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-08-25T04:44:16Z,www.amazon.com,,Kindle for iOS,B004CLYLCG,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-08-31T16:00:27Z,www.amazon.com,,Kindle for iOS,B0DB2L4TWY,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-10T01:53:02Z,www.amazon.com,,Kindle for iOS,B0C6NNZSVQ,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-08-21T02:26:08Z,www.amazon.com,,Kindle for iOS,B07DMZ5YR9,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-14T01:09:02Z,www.amazon.com,,Kindle for iOS,7841469D0E8342F98B7A7247C562830D,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-20T17:22:19Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-07-27T06:33:07Z,www.amazon.com,,Kindle for iOS,F9E1D97B26F64086B915F88D6A59002F,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-16T01:18:11Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,LookupButton,SearchInWeb,Lookup Card First Time Viewed,3,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-08-31T03:55:41Z,www.amazon.com,,Kindle for iOS,B0DB2L4TWY,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-07-23T08:03:41Z,www.amazon.com,,Kindle for iOS,B0CTXVHQW6,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-16T12:41:05Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-19T01:18:56Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-07-20T02:59:28Z,www.amazon.com,,Kindle for iOS,B0C4GRKJTF,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-08-04T09:28:06Z,www.amazon.com,,Kindle for iOS,75138A0188C24E0CB2340EECDBF7A111,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-22T11:02:30Z,www.amazon.com,,Kindle for iOS,3984724CEF794A0FAABD20B80318BFC9,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-24T13:22:25Z,www.amazon.com,,Kindle for iOS,B0DSRPZ7NY,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-07-23T03:12:33Z,www.amazon.com,,Kindle for iOS,B0CTXVHQW6,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-19T13:28:06Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-08-29T18:25:03Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-24T13:22:27Z,www.amazon.com,,Kindle for iOS,B0DSRPZ7NY,LookupButton,Translation Info Card,Translate Destintation Language Selected,1,Translation Unable To Complete,Not a Dictionary Lookup Card Action,fr,en
2025-09-20T01:33:33Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Selection,CABMenu,CABaction,16,No Lookup Performed For This Action,Not a Dictionary Lookup Card Action,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-26T19:01:19Z,www.amazon.com,,Kindle for iOS,B08LDYBGJD,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
2025-09-20T00:48:58Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,LookupButton,Translation Info Card,Translate Destintation Language Selected,1,Successful Lookup,Not a Dictionary Lookup Card Action,sv,en
2025-09-09T01:54:03Z,www.amazon.com,,Kindle for iOS,B0C6NNZSVQ,Selection,Dictionary Info Card,Lookup Card First Time Viewed,1,No Lookup Performed For This Action,B003ODIZL6,Not a Translation Lookup Card Action,Not a Translation Lookup Card Action
