device_record_time,device serial number,device_type,country_of_residence,software_version,product_mode,metric_level,reason_code,amazon marketplace
2024-04-11T12:04:43Z,G8S1LG134041039L,Audio,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-11T12:04:43Z,G8S1LG134041039L,Tablet,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-11T12:04:43Z,G8S1LG134041039L,Ereader,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-11T12:04:43Z,G8S1LG134041039L,Smart Media Player,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-11T12:04:43Z,G8S1LG134041039L,Not Available,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-11T12:04:43Z,G8S1LG134041039L,RING,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-11T12:04:42Z,G8S1LG134041039L,Smart Media Player,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-11T12:04:42Z,G8S1LG134041039L,Ereader,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-11T12:04:42Z,G8S1LG134041039L,Tablet,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-11T12:04:42Z,G8S1LG134041039L,Audio,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-11T12:04:42Z,G8S1LG134041039L,Not Available,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-11T12:04:42Z,G8S1LG134041039L,RING,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-11T08:04:26Z,G8S1LG134041039L,Ereader,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-11T08:04:26Z,G8S1LG134041039L,Smart Media Player,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-11T08:04:26Z,G8S1LG134041039L,Audio,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-11T08:04:26Z,G8S1LG134041039L,RING,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-11T08:04:26Z,G8S1LG134041039L,Not Available,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-11T08:04:26Z,G8S1LG134041039L,Tablet,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-11T08:04:14Z,G8S1LG134041039L,Ereader,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-11T08:04:14Z,G8S1LG134041039L,Smart Media Player,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-11T08:04:14Z,G8S1LG134041039L,RING,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-11T08:04:14Z,G8S1LG134041039L,Not Available,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-11T08:04:14Z,G8S1LG134041039L,Audio,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-11T08:04:14Z,G8S1LG134041039L,Tablet,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-11T02:04:17Z,G8S1LG134041039L,Smart Media Player,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-11T02:04:17Z,G8S1LG134041039L,Audio,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-11T02:04:17Z,G8S1LG134041039L,Not Available,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-11T02:04:17Z,G8S1LG134041039L,RING,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-11T02:04:17Z,G8S1LG134041039L,Ereader,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-11T02:04:17Z,G8S1LG134041039L,Tablet,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-11T02:04:16Z,G8S1LG134041039L,Smart Media Player,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-11T02:04:16Z,G8S1LG134041039L,RING,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-11T02:04:16Z,G8S1LG134041039L,Ereader,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-11T02:04:16Z,G8S1LG134041039L,Audio,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-11T02:04:16Z,G8S1LG134041039L,Not Available,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-11T02:04:16Z,G8S1LG134041039L,Tablet,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-11T02:04:10Z,G8S1LG134041039L,Smart Media Player,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-11T02:04:10Z,G8S1LG134041039L,Audio,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-11T02:04:10Z,G8S1LG134041039L,RING,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-11T02:04:10Z,G8S1LG134041039L,Tablet,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-11T02:04:10Z,G8S1LG134041039L,Not Available,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-11T02:04:10Z,G8S1LG134041039L,Ereader,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-11T02:04:04Z,G8S1LG134041039L,RING,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-11T02:04:04Z,G8S1LG134041039L,Audio,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-11T02:04:04Z,G8S1LG134041039L,Ereader,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-11T02:04:04Z,G8S1LG134041039L,Tablet,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-11T02:04:04Z,G8S1LG134041039L,Not Available,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-11T02:04:04Z,G8S1LG134041039L,Smart Media Player,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-10T08:04:28Z,G8S1LG134041039L,Tablet,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-10T08:04:28Z,G8S1LG134041039L,RING,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-10T08:04:28Z,G8S1LG134041039L,Audio,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-10T08:04:28Z,G8S1LG134041039L,Smart Media Player,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-10T08:04:28Z,G8S1LG134041039L,Not Available,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-10T08:04:28Z,G8S1LG134041039L,Ereader,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-10T08:04:27Z,G8S1LG134041039L,Ereader,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-10T08:04:27Z,G8S1LG134041039L,RING,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-10T08:04:27Z,G8S1LG134041039L,Not Available,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-10T08:04:27Z,G8S1LG134041039L,Smart Media Player,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-10T08:04:27Z,G8S1LG134041039L,Tablet,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-10T08:04:27Z,G8S1LG134041039L,Audio,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-10T08:04:16Z,G8S1LG134041039L,Ereader,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-10T08:04:16Z,G8S1LG134041039L,RING,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-10T08:04:16Z,G8S1LG134041039L,Audio,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-10T08:04:16Z,G8S1LG134041039L,Not Available,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-10T08:04:16Z,G8S1LG134041039L,Smart Media Player,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-10T08:04:16Z,G8S1LG134041039L,Tablet,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-10T01:04:38Z,G8S1LG134041039L,Audio,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-10T01:04:38Z,G8S1LG134041039L,RING,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-10T01:04:38Z,G8S1LG134041039L,Not Available,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-10T01:04:38Z,G8S1LG134041039L,Tablet,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-10T01:04:38Z,G8S1LG134041039L,Smart Media Player,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-10T01:04:38Z,G8S1LG134041039L,Ereader,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-10T01:04:34Z,G8S1LG134041039L,Audio,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-10T01:04:34Z,G8S1LG134041039L,Tablet,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-10T01:04:34Z,G8S1LG134041039L,Not Available,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-10T01:04:34Z,G8S1LG134041039L,Ereader,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-10T01:04:34Z,G8S1LG134041039L,RING,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-10T01:04:34Z,G8S1LG134041039L,Smart Media Player,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-09T12:04:32Z,G8S1LG134041039L,RING,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-09T12:04:32Z,G8S1LG134041039L,Ereader,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-09T12:04:32Z,G8S1LG134041039L,Audio,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-09T12:04:32Z,G8S1LG134041039L,Smart Media Player,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-09T12:04:32Z,G8S1LG134041039L,Tablet,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-09T12:04:32Z,G8S1LG134041039L,Not Available,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-09T12:04:31Z,G8S1LG134041039L,Not Available,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-09T12:04:31Z,G8S1LG134041039L,Audio,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-09T12:04:31Z,G8S1LG134041039L,Tablet,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-09T12:04:31Z,G8S1LG134041039L,Smart Media Player,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-09T12:04:31Z,G8S1LG134041039L,RING,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-09T12:04:31Z,G8S1LG134041039L,Ereader,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-09T12:04:03Z,G8S1LG134041039L,RING,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-09T12:04:03Z,G8S1LG134041039L,Tablet,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-09T12:04:03Z,G8S1LG134041039L,Smart Media Player,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-09T12:04:03Z,G8S1LG134041039L,Audio,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-09T12:04:03Z,G8S1LG134041039L,Ereader,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-09T12:04:03Z,G8S1LG134041039L,Not Available,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-09T08:04:21Z,G8S1LG134041039L,RING,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-09T08:04:21Z,G8S1LG134041039L,Tablet,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-09T08:04:21Z,G8S1LG134041039L,Smart Media Player,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-09T08:04:21Z,G8S1LG134041039L,Audio,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-09T08:04:21Z,G8S1LG134041039L,Ereader,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-09T08:04:21Z,G8S1LG134041039L,Not Available,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-09T05:04:01Z,G8S1LG134041039L,Ereader,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-09T05:04:01Z,G8S1LG134041039L,Not Available,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-09T05:04:01Z,G8S1LG134041039L,Smart Media Player,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-09T05:04:01Z,G8S1LG134041039L,Tablet,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-09T05:04:01Z,G8S1LG134041039L,Audio,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-09T05:04:01Z,G8S1LG134041039L,RING,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-09T02:04:42Z,G8S1LG134041039L,Audio,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-09T02:04:42Z,G8S1LG134041039L,Smart Media Player,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-09T02:04:42Z,G8S1LG134041039L,Tablet,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-09T02:04:42Z,G8S1LG134041039L,Ereader,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-09T02:04:42Z,G8S1LG134041039L,Not Available,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-09T02:04:42Z,G8S1LG134041039L,RING,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-09T02:04:14Z,G8S1LG134041039L,RING,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-09T02:04:14Z,G8S1LG134041039L,Audio,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-09T02:04:14Z,G8S1LG134041039L,Tablet,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-09T02:04:14Z,G8S1LG134041039L,Not Available,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-09T02:04:14Z,G8S1LG134041039L,Smart Media Player,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-09T02:04:14Z,G8S1LG134041039L,Ereader,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-09T01:04:58Z,G8S1LG134041039L,Tablet,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-09T01:04:58Z,G8S1LG134041039L,Smart Media Player,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-09T01:04:58Z,G8S1LG134041039L,Audio,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-09T01:04:58Z,G8S1LG134041039L,RING,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-09T01:04:58Z,G8S1LG134041039L,Ereader,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-09T01:04:58Z,G8S1LG134041039L,Not Available,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-09T01:04:13Z,G8S1LG134041039L,Tablet,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-09T01:04:13Z,G8S1LG134041039L,Not Available,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-09T01:04:13Z,G8S1LG134041039L,Audio,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-09T01:04:13Z,G8S1LG134041039L,Smart Media Player,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-09T01:04:13Z,G8S1LG134041039L,Ereader,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-09T01:04:13Z,G8S1LG134041039L,RING,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-08T12:04:49Z,G8S1LG134041039L,RING,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-08T12:04:49Z,G8S1LG134041039L,Tablet,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-08T12:04:49Z,G8S1LG134041039L,Not Available,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-08T12:04:49Z,G8S1LG134041039L,Audio,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-08T12:04:49Z,G8S1LG134041039L,Smart Media Player,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-08T12:04:49Z,G8S1LG134041039L,Ereader,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-08T12:04:01Z,G8S1LG134041039L,Not Available,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-08T12:04:01Z,G8S1LG134041039L,Audio,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-08T12:04:01Z,G8S1LG134041039L,RING,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-08T12:04:01Z,G8S1LG134041039L,Ereader,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-08T12:04:01Z,G8S1LG134041039L,Smart Media Player,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-08T12:04:01Z,G8S1LG134041039L,Tablet,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-08T11:04:49Z,G8S1LG134041039L,Tablet,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-08T11:04:49Z,G8S1LG134041039L,Not Available,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-08T11:04:49Z,G8S1LG134041039L,Ereader,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-08T11:04:49Z,G8S1LG134041039L,Audio,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-08T11:04:49Z,G8S1LG134041039L,Smart Media Player,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-08T11:04:49Z,G8S1LG134041039L,RING,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-08T11:04:24Z,G8S1LG134041039L,RING,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-08T11:04:24Z,G8S1LG134041039L,Audio,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-08T11:04:24Z,G8S1LG134041039L,Not Available,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-08T11:04:24Z,G8S1LG134041039L,Tablet,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-08T11:04:24Z,G8S1LG134041039L,Ereader,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-08T11:04:24Z,G8S1LG134041039L,Smart Media Player,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-08T11:04:22Z,G8S1LG134041039L,RING,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-08T11:04:22Z,G8S1LG134041039L,Ereader,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-08T11:04:22Z,G8S1LG134041039L,Not Available,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-08T11:04:22Z,G8S1LG134041039L,Smart Media Player,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-08T11:04:22Z,G8S1LG134041039L,Audio,United States,4193160020,Not Available,deviceAction,Not Available,United States
2024-04-08T11:04:22Z,G8S1LG134041039L,Tablet,United States,4193160020,Not Available,deviceAction,Not Available,United States
