device_record_time,Device Serial Number,country_of_residence,app_package_name,app_version_name,app_version_code,device_type,device_profile_type,app_profile_type,launch_count,duration_milliseconds,software_version,metric_level,product_mode,reason_code,metric_source,start_time,Amazon Marketplace
2024-04-17T01:22:17Z,G8S1LG134041039L,United States,com.lab126.KPP_LIBRARY,UNKNOWN,0,Ereader,Not Available,Not Available,1,517996,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-17T01:13:39Z,Amazon.com
2024-04-17T01:13:41Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,410190,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-17T01:06:50Z,Amazon.com
2024-04-17T01:01:55Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,41876,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-17T01:01:13Z,Amazon.com
2024-04-17T01:01:13Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,101229,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-17T00:59:32Z,Amazon.com
2024-04-17T01:01:11Z,G8S1LG134041039L,United States,com.lab126.KPP_LIBRARY,UNKNOWN,0,Ereader,Not Available,Not Available,1,160373,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-16T03:51:51Z,Amazon.com
2024-04-16T03:52:52Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,98179,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-16T03:51:14Z,Amazon.com
2024-04-16T03:51:51Z,G8S1LG134041039L,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,3301,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-16T03:51:48Z,Amazon.com
2024-04-16T03:51:48Z,G8S1LG134041039L,United States,com.lab126.KPP_LIBRARY,UNKNOWN,0,Ereader,Not Available,Not Available,1,4555,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-16T03:51:43Z,Amazon.com
2024-04-16T03:51:43Z,G8S1LG134041039L,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,27004,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-16T03:51:16Z,Amazon.com
2024-04-16T03:51:16Z,G8S1LG134041039L,United States,com.lab126.KPP_LIBRARY,UNKNOWN,0,Ereader,Not Available,Not Available,1,2768,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-16T03:51:14Z,Amazon.com
2024-04-16T03:51:15Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,6021780,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-16T02:10:53Z,Amazon.com
2024-04-16T02:07:16Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,10727,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-16T02:07:06Z,Amazon.com
2024-04-16T01:49:10Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,1120689,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-16T01:30:29Z,Amazon.com
2024-04-16T01:26:48Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,1038608,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-16T01:09:30Z,Amazon.com
2024-04-16T01:09:03Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,26661,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-16T01:08:36Z,Amazon.com
2024-04-16T01:07:40Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,4759356,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-15T23:48:21Z,Amazon.com
2024-04-15T23:48:21Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,20669,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-15T23:48:00Z,Amazon.com
2024-04-15T23:48:19Z,G8S1LG134041039L,United States,com.lab126.KPP_LIBRARY,UNKNOWN,0,Ereader,Not Available,Not Available,1,622567,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-15T20:07:43Z,Amazon.com
2024-04-15T20:17:46Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,620122,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-15T20:07:26Z,Amazon.com
2024-04-15T20:07:43Z,G8S1LG134041039L,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,20821,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-15T00:56:01Z,Amazon.com
2024-04-15T00:56:05Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,3343,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-15T00:56:02Z,Amazon.com
2024-04-15T00:56:02Z,G8S1LG134041039L,United States,com.lab126.store,UNKNOWN,0,Ereader,Not Available,Not Available,1,13994,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-15T00:55:48Z,Amazon.com
2024-04-15T00:55:47Z,G8S1LG134041039L,United States,com.lab126.store,UNKNOWN,0,Ereader,Not Available,Not Available,1,39476,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-15T00:55:08Z,Amazon.com
2024-04-15T00:55:08Z,G8S1LG134041039L,United States,com.lab126.KPPStoreShopping,UNKNOWN,0,Ereader,Not Available,Not Available,1,1594,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-15T00:55:06Z,Amazon.com
2024-04-15T00:55:06Z,G8S1LG134041039L,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,43982,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-15T00:46:48Z,Amazon.com
2024-04-15T00:55:06Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,16469,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-15T00:54:50Z,Amazon.com
2024-04-15T00:54:42Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,23366,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-15T00:54:18Z,Amazon.com
2024-04-15T00:46:52Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,19919,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-15T00:46:32Z,Amazon.com
2024-04-15T00:46:48Z,G8S1LG134041039L,United States,com.lab126.KPP_LIBRARY,UNKNOWN,0,Ereader,Not Available,Not Available,1,12403,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-15T00:46:36Z,Amazon.com
2024-04-15T00:46:36Z,G8S1LG134041039L,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,5047,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-15T00:46:31Z,Amazon.com
2024-04-15T00:46:31Z,G8S1LG134041039L,United States,com.lab126.KPP_SETTINGS,UNKNOWN,0,Ereader,Not Available,Not Available,1,24390,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-15T00:46:06Z,Amazon.com
2024-04-15T00:46:31Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,42226,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-15T00:45:49Z,Amazon.com
2024-04-15T00:46:06Z,G8S1LG134041039L,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,18524,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-15T00:45:48Z,Amazon.com
2024-04-15T00:45:49Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,1195,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-15T00:45:48Z,Amazon.com
2024-04-13T16:19:39Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,33316,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-13T16:19:05Z,Amazon.com
2024-04-13T16:12:41Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,2086,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-13T16:12:39Z,Amazon.com
2024-04-13T16:12:39Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,10040,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-13T16:12:29Z,Amazon.com
2024-04-13T16:12:38Z,G8S1LG134041039L,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,655042,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-11T03:24:55Z,Amazon.com
2024-04-13T13:15:46Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,44354,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-13T13:15:01Z,Amazon.com
2024-04-11T03:34:55Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,598911,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-11T03:24:56Z,Amazon.com
2024-04-11T03:24:58Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,2515501,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-11T02:43:03Z,Amazon.com
2024-04-11T02:33:28Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,1212107,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-11T02:13:15Z,Amazon.com
2024-04-11T01:29:10Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,2046727,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-11T00:55:03Z,Amazon.com
2024-04-11T00:55:03Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,82253,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-11T00:53:41Z,Amazon.com
2024-04-11T00:55:02Z,G8S1LG134041039L,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,4974,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-11T00:54:57Z,Amazon.com
2024-04-11T00:54:57Z,G8S1LG134041039L,United States,com.lab126.KPP_LIBRARY,UNKNOWN,0,Ereader,Not Available,Not Available,1,11836,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-11T00:54:45Z,Amazon.com
2024-04-11T00:54:45Z,G8S1LG134041039L,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,68366,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-10T02:50:37Z,Amazon.com
2024-04-10T02:50:41Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,2269,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-10T02:50:38Z,Amazon.com
2024-04-10T02:50:39Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,13278,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-10T02:50:26Z,Amazon.com
2024-04-10T02:50:26Z,G8S1LG134041039L,United States,com.lab126.browser,UNKNOWN,0,Ereader,Not Available,Not Available,1,6001,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-10T02:50:20Z,Amazon.com
2024-04-10T02:50:21Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,4042324,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-10T01:42:59Z,Amazon.com
2024-04-10T01:42:59Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,27119,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-10T01:42:32Z,Amazon.com
2024-04-10T01:42:58Z,G8S1LG134041039L,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,4758,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-10T01:42:53Z,Amazon.com
2024-04-10T01:42:53Z,G8S1LG134041039L,United States,com.lab126.KPP_LIBRARY,UNKNOWN,0,Ereader,Not Available,Not Available,1,4573,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-10T01:42:48Z,Amazon.com
2024-04-10T01:42:48Z,G8S1LG134041039L,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,24566,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-09T05:34:57Z,Amazon.com
2024-04-09T05:35:05Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,7049,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-09T05:34:58Z,Amazon.com
2024-04-09T05:34:59Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,2098693,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-09T05:00:01Z,Amazon.com
2024-04-09T05:00:01Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,9799858,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-09T02:16:41Z,Amazon.com
2024-04-09T02:14:16Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,3559168,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-09T01:14:57Z,Amazon.com
2024-04-09T01:10:22Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,1251968,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-09T00:49:30Z,Amazon.com
2024-04-09T00:12:34Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,480694,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-09T00:04:33Z,Amazon.com
2024-04-09T00:04:30Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,562798,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08T23:55:07Z,Amazon.com
2024-04-08T23:54:16Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,38316,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08T23:53:37Z,Amazon.com
2024-04-08T23:53:11Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,22519,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08T23:52:49Z,Amazon.com
2024-04-08T23:41:50Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,7333,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08T23:41:43Z,Amazon.com
2024-04-08T23:41:22Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,60177,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08T23:40:22Z,Amazon.com
2024-04-08T23:39:28Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,5211,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08T23:39:23Z,Amazon.com
2024-04-08T23:13:14Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,1322977,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08T22:51:11Z,Amazon.com
2024-04-08T22:51:11Z,G8S1LG134041039L,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,2423,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08T22:51:09Z,Amazon.com
2024-04-08T22:51:11Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,2353,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08T22:51:09Z,Amazon.com
2024-04-08T22:51:10Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,30788,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08T22:50:39Z,Amazon.com
2024-04-08T22:50:39Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,2531,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08T22:50:37Z,Amazon.com
2024-04-08T22:50:38Z,G8S1LG134041039L,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,2494,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08T22:50:36Z,Amazon.com
2024-04-08T22:50:37Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,5324,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08T22:50:32Z,Amazon.com
2024-04-08T22:50:32Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,1932,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08T22:50:30Z,Amazon.com
2024-04-08T22:50:31Z,G8S1LG134041039L,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,1961,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08T22:50:29Z,Amazon.com
2024-04-08T22:50:31Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,5283,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08T22:50:25Z,Amazon.com
2024-04-08T22:50:25Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,5834,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08T22:50:20Z,Amazon.com
2024-04-08T22:50:22Z,G8S1LG134041039L,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,4007,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08T22:50:18Z,Amazon.com
2024-04-08T22:50:20Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,3736,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08T22:50:17Z,Amazon.com
2024-04-08T22:50:11Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,215975,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08T22:46:35Z,Amazon.com
2024-04-08T22:44:33Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,395849,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08T22:37:57Z,Amazon.com
2024-04-08T21:35:49Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,6266815,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08T19:51:22Z,Amazon.com
2024-04-08T19:44:02Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,1136562,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08T19:25:06Z,Amazon.com
2024-04-08T19:21:33Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,4705640,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08T18:03:07Z,Amazon.com
2024-04-08T18:00:50Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,1235416,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08T17:40:15Z,Amazon.com
2024-04-08T17:40:01Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,2918127,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08T16:51:23Z,Amazon.com
2024-04-08T16:50:03Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,1628502,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08T16:22:55Z,Amazon.com
2024-04-08T16:20:15Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,2172,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08T16:20:13Z,Amazon.com
2024-04-08T15:35:16Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,1485705,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08T15:10:30Z,Amazon.com
2024-04-08T14:58:55Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,2533413,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08T14:16:42Z,Amazon.com
2024-04-08T14:16:42Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,9719,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08T14:16:32Z,Amazon.com
2024-04-08T14:16:38Z,G8S1LG134041039L,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,4448,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08T14:16:34Z,Amazon.com
2024-04-08T14:16:34Z,G8S1LG134041039L,United States,com.lab126.KPP_LIBRARY,UNKNOWN,0,Ereader,Not Available,Not Available,1,181736,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08T14:06:24Z,Amazon.com
2024-04-08T14:09:23Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,193370,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08T14:06:10Z,Amazon.com
2024-04-08T14:06:24Z,G8S1LG134041039L,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,30131,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08T02:49:20Z,Amazon.com
2024-04-08T10:54:13Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,4449,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08T10:54:08Z,Amazon.com
2024-04-08T02:49:31Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,9869,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08T02:49:21Z,Amazon.com
2024-04-08T02:49:22Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,2264257,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08T02:11:37Z,Amazon.com
2024-04-08T02:11:37Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,411602,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08T02:04:46Z,Amazon.com
2024-04-08T02:11:36Z,G8S1LG134041039L,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,7968,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08T02:11:28Z,Amazon.com
2024-04-08T02:11:28Z,G8S1LG134041039L,United States,com.lab126.KPP_LIBRARY,UNKNOWN,0,Ereader,Not Available,Not Available,1,396706,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08T02:04:51Z,Amazon.com
2024-04-08T02:04:51Z,G8S1LG134041039L,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,6086,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08T02:04:45Z,Amazon.com
2024-04-08T02:04:46Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,3626,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08T02:04:43Z,Amazon.com
2024-04-08T02:02:45Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,3122,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08T02:02:42Z,Amazon.com
2024-04-08T02:01:46Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,983733,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08T01:45:22Z,Amazon.com
2024-04-08T01:42:51Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,3603281,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-08T00:42:47Z,Amazon.com
2024-04-08T00:39:06Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,6440142,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-07T22:51:46Z,Amazon.com
2024-04-07T22:51:07Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,8750870,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-07T20:25:16Z,Amazon.com
2024-04-07T20:17:50Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,96790,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-07T20:16:14Z,Amazon.com
2024-04-07T20:15:34Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,35392,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-07T20:14:58Z,Amazon.com
2024-04-07T20:05:41Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,167033,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-07T20:02:54Z,Amazon.com
2024-04-07T19:54:27Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,2352966,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-07T19:15:14Z,Amazon.com
2024-04-07T19:08:17Z,G8S1LG134041039L,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,4506259,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-07T17:53:11Z,Amazon.com
2024-04-07T17:53:11Z,G8S1LG134041039L,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,6132,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-07T17:53:05Z,Amazon.com
2024-04-07T17:53:10Z,G8S1LG134041039L,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,5617,4193160020,appAction,Not Available,Not Available,Not Available,2024-04-07T17:53:04Z,Amazon.com
