created_timestamp,preferred_marketplace,country,device_family,content_id,connection _type,connection_state,connection_setting_changed
2024-04-17T01:29:44Z,www.amazon.com,US,Kindle E-reader,B09HJDSQ5P,wireless,wifi,by user
2024-04-21T23:04:10Z,www.amazon.com,US,Kindle E-reader,Not Available,bluetooth,idle,by user
2024-04-30T08:32:25Z,www.amazon.com,US,Kindle E-reader,B0B9KVDK8P,wireless,wifi,by user
2024-05-14T08:32:17Z,www.amazon.com,US,Kindle E-reader,B0B9KVDK8P,wireless,wifi,by user
2024-07-19T09:54:55Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-04-22T04:13:46Z,www.amazon.com,US,Kindle E-reader,B083GY7J9P,bluetooth,idle,by user
2024-07-18T15:48:20Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-05-09T08:32:27Z,www.amazon.com,US,Kindle E-reader,B0B9KVDK8P,wireless,wifi,by user
2024-04-27T02:50:59Z,www.amazon.com,US,Kindle E-reader,B0B89YQFNX,bluetooth,idle,by user
2024-04-20T20:51:01Z,www.amazon.com,US,Kindle E-reader,Not Available,bluetooth,off,by user
2024-05-02T08:37:43Z,www.amazon.com,US,Kindle E-reader,Not Available,bluetooth,off,by user
2024-03-29T02:52:45Z,www.amazon.com,US,Kindle E-reader,Not Available,bluetooth,off,automatically after an update
2024-07-18T18:02:01Z,www.amazon.com,US,Kindle E-reader,Not Available,bluetooth,idle,by user
2024-04-08T08:32:25Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2024-05-08T08:35:33Z,www.amazon.com,US,Kindle E-reader,Not Available,bluetooth,off,by user
2024-04-20T15:08:18Z,www.amazon.com,US,Kindle E-reader,B09HJDSQ5P,bluetooth,idle,by user
2024-04-08T01:44:01Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-04-20T15:36:55Z,www.amazon.com,US,Kindle E-reader,Not Available,bluetooth,off,by user
2024-04-08T10:54:10Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2024-05-10T08:37:30Z,www.amazon.com,US,Kindle E-reader,Not Available,bluetooth,off,by user
2024-05-17T08:32:18Z,www.amazon.com,US,Kindle E-reader,B0B9KVDK8P,bluetooth,idle,by user
2024-05-13T08:32:26Z,www.amazon.com,US,Kindle E-reader,B0B9KVDK8P,bluetooth,idle,by user
2024-04-17T01:30:15Z,www.amazon.com,US,Kindle E-reader,Not Available,bluetooth,idle,by user
2024-05-07T08:32:16Z,www.amazon.com,US,Kindle E-reader,B0B9KVDK8P,wireless,wifi,by user
2024-05-01T08:32:18Z,www.amazon.com,US,Kindle E-reader,B0B9KVDK8P,bluetooth,idle,by user
2024-05-06T08:38:39Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-05-14T08:32:15Z,www.amazon.com,US,Kindle E-reader,B0B9KVDK8P,bluetooth,idle,by user
2024-05-06T08:37:37Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2024-05-08T08:35:08Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-05-14T08:35:05Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-04-09T01:14:59Z,www.amazon.com,US,Kindle E-reader,B00QE1DLIC,wireless,wifi,by user
2024-04-07T00:26:48Z,www.amazon.com,US,Kindle E-reader,B00O6V45E6,wireless,wifi,by user
2024-05-15T08:37:23Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2024-04-21T20:58:16Z,www.amazon.com,US,Kindle E-reader,Not Available,bluetooth,off,by user
2024-04-13T13:15:03Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2024-05-03T08:32:17Z,www.amazon.com,US,Kindle E-reader,B0B9KVDK8P,wireless,wifi,by user
