Creation Date,ASIN,Product Name,Browse Node,StoreUrl,Device Platform,Display Status
2025-12-31T18:44:39Z,"""Not Applicable""","""Not Applicable""","""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-12-31T18:43:57Z,"""Not Applicable""","""Not Applicable""","""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-12-30T18:16:08Z,"""Not Applicable""","""Not Applicable""","""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-12-29T18:35:47Z,"""Not Applicable""","""Not Applicable""","""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-12-29T15:23:21Z,"""Not Applicable""","""Not Applicable""","""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-20T17:23:13Z,"""Not Applicable""","""Not Applicable""","""Not Applicable""",https://www.amazon.com/firstreads,"""IOS""","""Kindle App Notification Sent"""
2025-08-20T01:23:30Z,"""Not Applicable""","""Not Applicable""","""Not Applicable""",https://www.amazon.com/reading/challenges/achievements/dp/13a033b4-391a-446e-804e-e78591c21b6f?ref=kc-sp-gr-pr,"""IOS""","""Kindle App Notification Sent"""
2025-08-19T17:54:55Z,B0D5SS7BBH,Unloved: A Novel (The Undone) (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-19T17:54:55Z,B0D5SS7BBH,Unloved: A Novel (The Undone) (English Edition),"""Not Applicable""","""Not Applicable""","""Not Applicable""","""Kindle App Notification Sent"""
2025-08-19T17:54:55Z,B0D5SS7BBH,Unloved: A Novel (The Undone),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-19T17:54:55Z,B0D5SS7BBH,Unloved: A Novel (The Undone),"""Not Applicable""","""Not Applicable""","""Not Applicable""","""Kindle App Notification Sent"""
2025-08-19T17:54:55Z,B0D5SS7BBH,Unloved: A Novel (The Undone) (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-19T17:54:55Z,B0D5SS7BBH,Unloved: A Novel (The Undone) (English Edition),"""Not Applicable""","""Not Applicable""","""Not Applicable""","""Kindle App Notification Sent"""
2025-08-19T17:54:55Z,B0D5SS7BBH,Unloved: A Novel (The Undone) (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-19T17:54:55Z,B0D5SS7BBH,Unloved: A Novel (The Undone) (English Edition),"""Not Applicable""","""Not Applicable""","""Not Applicable""","""Kindle App Notification Sent"""
2025-08-19T17:54:55Z,B0D5SS7BBH,Unloved: A Novel (The Undone) (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-19T17:54:55Z,B0D5SS7BBH,Unloved: A Novel (The Undone) (English Edition),"""Not Applicable""","""Not Applicable""","""Not Applicable""","""Kindle App Notification Sent"""
2025-08-19T17:54:55Z,B0D5SS7BBH,Unloved: A Novel (The Undone) (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-19T17:54:55Z,B0D5SS7BBH,Unloved: A Novel (The Undone) (English Edition),"""Not Applicable""","""Not Applicable""","""Not Applicable""","""Kindle App Notification Sent"""
2025-08-19T17:54:55Z,B0D5SS7BBH,Unloved: A Novel (The Undone) (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-19T17:54:55Z,B0D5SS7BBH,Unloved: A Novel (The Undone) (English Edition),"""Not Applicable""","""Not Applicable""","""Not Applicable""","""Kindle App Notification Sent"""
2025-08-19T17:54:55Z,B0D5SS7BBH,Unloved: A Novel (The Undone),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-19T17:54:55Z,B0D5SS7BBH,Unloved: A Novel (The Undone),"""Not Applicable""","""Not Applicable""","""Not Applicable""","""Kindle App Notification Sent"""
2025-08-19T17:54:55Z,B0D5SS7BBH,Unloved: A Novel (The Undone) (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-19T17:54:55Z,B0D5SS7BBH,Unloved: A Novel (The Undone) (English Edition),"""Not Applicable""","""Not Applicable""","""Not Applicable""","""Kindle App Notification Sent"""
2025-08-19T17:54:55Z,B0D5SS7BBH,Unloved: A Novel (The Undone),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-19T17:54:55Z,B0D5SS7BBH,Unloved: A Novel (The Undone),"""Not Applicable""","""Not Applicable""","""Not Applicable""","""Kindle App Notification Sent"""
2025-08-19T17:54:55Z,B0D5SS7BBH,Unloved: A Novel (The Undone) (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-19T17:54:55Z,B0D5SS7BBH,Unloved: A Novel (The Undone) (English Edition),"""Not Applicable""","""Not Applicable""","""Not Applicable""","""Kindle App Notification Sent"""
2025-08-19T17:54:55Z,B0D5SS7BBH,Unloved: A Novel (The Undone),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-19T17:54:55Z,B0D5SS7BBH,Unloved: A Novel (The Undone),"""Not Applicable""","""Not Applicable""","""Not Applicable""","""Kindle App Notification Sent"""
2025-08-19T17:54:55Z,B0D5SS7BBH,Unloved: A Novel (The Undone),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-19T17:54:55Z,B0D5SS7BBH,Unloved: A Novel (The Undone),"""Not Applicable""","""Not Applicable""","""Not Applicable""","""Kindle App Notification Sent"""
2025-08-19T17:29:37Z,"""Not Applicable""","""Not Applicable""","""Not Applicable""",https://www.amazon.com/kindle-dbs/search/?k=B0FBMM3SCD%7CB0D6GXRX7G%7CB08ZL7D7SS%7CB09S6JGRMH%7CB0DQK4CLNR%7CB0CB1VNZB4%7CB0DH4QDQGG%7CB0DFB6P17L%7CB0DNNDK3QZ%7CB0DL46ZJ76%7CB0DSLDRQ59%7CB0DBM4JK86%7CB0DCZ96MH6%7CB0F4PZ9B7G%7CB0F25T1XN1%7CB0DDY9JD5M%7CB0DNXD8YB8%7CB0FB9QBY7K,"""IOS""","""Kindle App Notification Sent"""
2025-08-18T17:41:21Z,B0DD7YVMKK,My Dark Fairy Tale (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-18T17:41:21Z,B0DD7YVMKK,My Dark Fairy Tale,"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-18T17:41:21Z,B0DD7YVMKK,My Dark Fairy Tale (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-18T17:41:21Z,B0DD7YVMKK,My Dark Fairy Tale (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-18T17:41:21Z,B0DD7YVMKK,My Dark Fairy Tale (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-18T17:41:21Z,B0DD7YVMKK,My Dark Fairy Tale (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-18T17:41:21Z,B0DD7YVMKK,My Dark Fairy Tale,"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-18T17:41:21Z,B0DD7YVMKK,My Dark Fairy Tale (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-18T17:41:21Z,B0DD7YVMKK,My Dark Fairy Tale (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-18T17:41:21Z,B0DD7YVMKK,My Dark Fairy Tale,"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-18T17:41:21Z,B0DD7YVMKK,My Dark Fairy Tale,"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-18T17:41:21Z,B0DD7YVMKK,My Dark Fairy Tale,"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-18T17:41:21Z,B0DD7YVMKK,My Dark Fairy Tale (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-17T12:53:45Z,"""Not Applicable""","""Not Applicable""","""Not Applicable""",https://www.amazon.com/reading/challenges/achievements/dp/73d52df5-97ac-4350-899a-250433aabdb0?ref=kc-sp-pm-pr,"""IOS""","""Kindle App Notification Sent"""
2025-08-16T17:30:00Z,"""Not Applicable""","""Not Applicable""","""Not Applicable""",https://www.amazon.com/kindle-dbs/search/?k=B0DC66QD8K%7CB097B2BP6R%7CB0D66K2SF2%7CB01N3L1028%7CB0D98DLGGJ%7CB09M2TWX82%7CB0DJ1TV47C,"""IOS""","""Kindle App Notification Sent"""
2025-08-15T18:00:14Z,"""Not Applicable""","""Not Applicable""","""Not Applicable""",https://www.amazon.com/b?node=122271349011,"""IOS""","""Kindle App Notification Sent"""
2025-08-15T16:37:56Z,"""Not Applicable""","""Not Applicable""","""Not Applicable""",https://www.amazon.com/reading/challenges/achievements/dp/c8a5eda4-7726-40f5-8c80-f607194bb0d4?ref=kc-su-ss-cp,"""IOS""","""Kindle App Notification Sent"""
2025-08-14T18:11:02Z,B0DWSZPM62,Wild Card (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-14T18:11:02Z,B0DWSZPM62,Wild Card,"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-14T18:11:02Z,B0DWSZPM62,Wild Card (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-14T18:11:02Z,B0DWSZPM62,Wild Card (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-14T18:11:02Z,B0DWSZPM62,Wild Card (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-14T18:11:02Z,B0DWSZPM62,Wild Card,"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-14T18:11:02Z,B0DWSZPM62,Wild Card (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-14T18:11:02Z,B0DWSZPM62,Wild Card (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-14T18:11:02Z,B0DWSZPM62,Wild Card,"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-14T18:11:02Z,B0DWSZPM62,Wild Card (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-14T18:11:02Z,B0DWSZPM62,Wild Card,"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-14T18:11:02Z,B0DWSZPM62,Wild Card (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-14T18:11:02Z,B0DWSZPM62,Wild Card,"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-14T11:38:56Z,"""Not Applicable""","""Not Applicable""","""Not Applicable""",https://www.amazon.com/reading/challenges/achievements/dp/64fdd16e-52e7-431d-b5b0-1cad3d11ea09?ref=kc-sp-pw-pr,"""IOS""","""Kindle App Notification Sent"""
2025-08-13T17:36:33Z,B0DWP46C71,At the Corner of King Street (Alexandria Book 1) (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-13T17:36:33Z,B0DWP46C71,At the Corner of King Street (Alexandria Book 1),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-13T17:36:33Z,B0DWP46C71,At the Corner of King Street (Alexandria Book 1) (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-13T17:36:33Z,B0DWP46C71,At the Corner of King Street (Alexandria Book 1) (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-13T17:36:33Z,B0DWP46C71,At the Corner of King Street (Alexandria Book 1),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-13T17:36:33Z,B0DWP46C71,At the Corner of King Street (Alexandria Book 1) (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-13T17:36:33Z,B0DWP46C71,At the Corner of King Street (Alexandria Book 1) (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-13T17:36:33Z,B0DWP46C71,At the Corner of King Street (Alexandria Book 1) (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-13T17:36:33Z,B0DWP46C71,At the Corner of King Street (Alexandria Book 1),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-13T17:36:33Z,B0DWP46C71,At the Corner of King Street (Alexandria Book 1) (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-13T17:36:33Z,B0DWP46C71,At the Corner of King Street (Alexandria Book 1) (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-13T17:36:33Z,B0DWP46C71,At the Corner of King Street (Alexandria Book 1),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-13T17:36:33Z,B0DWP46C71,At the Corner of King Street (Alexandria Book 1),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-12T17:34:36Z,B0DJFXZ2J2,The Soldier (Alpha Cove Book 1) (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-12T17:34:36Z,B0DJFXZ2J2,The Soldier (Alpha Cove Book 1),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-12T17:34:36Z,B0DJFXZ2J2,The Soldier (Alpha Cove Book 1) (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-12T17:34:36Z,B0DJFXZ2J2,The Soldier (Alpha Cove Book 1) (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-12T17:34:36Z,B0DJFXZ2J2,The Soldier (Alpha Cove Book 1),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-12T17:34:36Z,B0DJFXZ2J2,The Soldier (Alpha Cove Book 1) (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-12T17:34:36Z,B0DJFXZ2J2,The Soldier (Alpha Cove Book 1) (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-12T17:34:36Z,B0DJFXZ2J2,The Soldier (Alpha Cove Book 1) (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-12T17:34:36Z,B0DJFXZ2J2,The Soldier (Alpha Cove Book 1),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-12T17:34:36Z,B0DJFXZ2J2,The Soldier (Alpha Cove Book 1) (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-12T17:34:36Z,B0DJFXZ2J2,The Soldier (Alpha Cove Book 1),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-12T17:34:36Z,B0DJFXZ2J2,The Soldier (Alpha Cove Book 1),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-12T17:34:36Z,B0DJFXZ2J2,The Soldier (Alpha Cove Book 1) (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-09T22:03:15Z,"""Not Applicable""","""Not Applicable""","""Not Applicable""",https://www.amazon.com/reading/challenges/achievements/dp/604f341e-c6a7-4040-9a6c-3fc77050fb86?ref=kc-su-pw-cp,"""IOS""","""Kindle App Notification Sent"""
2025-08-09T17:59:52Z,"""Not Applicable""","""Not Applicable""","""Not Applicable""",https://www.amazon.com/amazonbookreview/editorspicks.html?theme=light,"""IOS""","""Kindle App Notification Sent"""
2025-08-09T07:58:14Z,"""Not Applicable""","""Not Applicable""","""Not Applicable""",https://www.amazon.com/reading/challenges/achievements/dp/945b42e8-3837-4db0-921c-d0f4e4dbf4d5?ref=kc-su-bld-cp,"""IOS""","""Kindle App Notification Sent"""
2025-08-07T17:49:26Z,"""Not Applicable""","""Not Applicable""","""Not Applicable""",https://www.amazon.com/firstreads,"""IOS""","""Kindle App Notification Sent"""
2025-08-07T17:30:46Z,"""Not Applicable""","""Not Applicable""","""Not Applicable""",https://www.amazon.com/kindle-dbs/search?ie=UTF8&node=21379837011,"""IOS""","""Kindle App Notification Sent"""
2025-08-07T11:52:34Z,"""Not Applicable""","""Not Applicable""","""Not Applicable""",https://www.amazon.com/reading/challenges/achievements/dp/64fdd16e-52e7-431d-b5b0-1cad3d11ea09?ref=kc-sp-pw-pr,"""IOS""","""Kindle App Notification Sent"""
2025-08-06T15:30:12Z,"""Not Applicable""","""Not Applicable""","""Not Applicable""",https://www.amazon.com/kindlerewards/push/dpd2?ref=kr_krb_dpd,"""IOS""","""Kindle App Notification Sent"""
2025-08-05T17:30:17Z,"""Not Applicable""","""Not Applicable""","""Not Applicable""",https://www.amazon.com/kindle-dbs/search?ie=UTF8&node=84568055011,"""IOS""","""Kindle App Notification Sent"""
2025-08-01T17:37:38Z,B0DVTJYP6C,Who Is the Liar: A Novel (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-01T17:37:38Z,B0DVTJYP6C,Who Is the Liar: A Novel,"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-01T17:37:38Z,B0DVTJYP6C,Who Is the Liar: A Novel (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-01T17:37:38Z,B0DVTJYP6C,Who Is the Liar: A Novel (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-01T17:37:38Z,B0DVTJYP6C,Who Is the Liar: A Novel (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-01T17:37:38Z,B0DVTJYP6C,Who Is the Liar: A Novel (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-01T17:37:38Z,B0DVTJYP6C,Who Is the Liar: A Novel,"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-01T17:37:38Z,B0DVTJYP6C,Who Is the Liar: A Novel (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-01T17:37:38Z,B0DVTJYP6C,Who Is the Liar: A Novel,"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-01T17:37:38Z,B0DVTJYP6C,Who Is the Liar: A Novel (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-01T17:37:38Z,B0DVTJYP6C,Who Is the Liar: A Novel (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-01T17:37:38Z,B0DVTJYP6C,Who Is the Liar: A Novel,"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-01T17:37:38Z,B0DVTJYP6C,Who Is the Liar: A Novel,"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-01T11:54:56Z,"""Not Applicable""","""Not Applicable""","""Not Applicable""",https://www.amazon.com/reading/challenges/achievements/dp/1f73362e-7376-4a29-8a5e-d945a870d63f?ref=kc-su-hs-cp,"""IOS""","""Kindle App Notification Sent"""
2025-08-01T06:48:28Z,B0DNKLV1PV,A Captive Situation (Kings of New York) (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-01T06:48:28Z,B0DNKLV1PV,A Captive Situation (Kings of New York),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-01T06:48:28Z,B0DNKLV1PV,A Captive Situation (Kings of New York) (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-01T06:48:28Z,B0DNKLV1PV,A Captive Situation (Kings of New York),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-01T06:48:28Z,B0DNKLV1PV,A Captive Situation (Kings of New York) (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-01T06:48:28Z,B0DNKLV1PV,A Captive Situation (Kings of New York) (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-01T06:48:28Z,B0DNKLV1PV,A Captive Situation (Kings of New York) (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-01T06:48:28Z,B0DNKLV1PV,A Captive Situation (Kings of New York) (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-01T06:48:28Z,B0DNKLV1PV,A Captive Situation (Kings of New York),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-01T06:48:28Z,B0DNKLV1PV,A Captive Situation (Kings of New York) (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-01T06:48:28Z,B0DNKLV1PV,A Captive Situation (Kings of New York),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-01T06:48:28Z,B0DNKLV1PV,A Captive Situation (Kings of New York),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-08-01T06:48:28Z,B0DNKLV1PV,A Captive Situation (Kings of New York) (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-07-31T19:38:31Z,"""Not Applicable""","""Not Applicable""","""Not Applicable""",https://www.amazon.com/reading/challenges/achievements/dp/64fdd16e-52e7-431d-b5b0-1cad3d11ea09?ref=kc-sp-pw-pr,"""IOS""","""Kindle App Notification Sent"""
2025-07-30T17:34:37Z,"""Not Applicable""","""Not Applicable""","""Not Applicable""",https://www.amazon.com/b?ie=UTF8&node=17276801011&ref_=botmpn_july25sff,"""IOS""","""Kindle App Notification Sent"""
2025-07-30T14:41:07Z,"""Not Applicable""","""Not Applicable""","""Not Applicable""",https://www.amazon.com/reading/challenges/achievements/dp/275c9382-d26f-4f19-bb66-a7c65de79f3b?ref=kc-su-pm-cp,"""IOS""","""Kindle App Notification Sent"""
2025-07-30T03:49:16Z,"""Not Applicable""","""Not Applicable""","""Not Applicable""",https://www.amazon.com/kindle-dbs/search?ie=UTF8&node=84568052011,"""IOS""","""Kindle App Notification Sent"""
2025-07-27T19:43:30Z,B0DFCS1JXB,Michael Without Apology: A Novel (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-07-27T19:43:30Z,B0DFCS1JXB,Michael Without Apology: A Novel,"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-07-27T19:43:30Z,B0DFCS1JXB,Michael Without Apology: A Novel,"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-07-27T19:43:30Z,B0DFCS1JXB,Michael Without Apology: A Novel (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-07-27T19:43:30Z,B0DFCS1JXB,Michael Without Apology: A Novel (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-07-27T19:43:30Z,B0DFCS1JXB,Michael Without Apology: A Novel (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-07-27T19:43:30Z,B0DFCS1JXB,Michael Without Apology: A Novel (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-07-27T19:43:30Z,B0DFCS1JXB,Michael Without Apology: A Novel (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-07-27T19:43:30Z,B0DFCS1JXB,Michael Without Apology: A Novel,"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-07-27T19:43:30Z,B0DFCS1JXB,Michael Without Apology: A Novel (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-07-27T19:43:30Z,B0DFCS1JXB,Michael Without Apology: A Novel (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-07-27T19:43:30Z,B0DFCS1JXB,Michael Without Apology: A Novel,"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-07-27T19:43:30Z,B0DFCS1JXB,Michael Without Apology: A Novel,"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-07-26T17:23:04Z,B0DCKCLVK2,Original Sinner (Original Sinners Book 1) (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-07-26T17:23:04Z,B0DCKCLVK2,Original Sinner (Original Sinners Book 1),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-07-26T17:23:04Z,B0DCKCLVK2,Original Sinner (Original Sinners Book 1) (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-07-26T17:23:04Z,B0DCKCLVK2,Original Sinner (Original Sinners Book 1) (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-07-26T17:23:04Z,B0DCKCLVK2,Original Sinner (Original Sinners Book 1) (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-07-26T17:23:04Z,B0DCKCLVK2,Original Sinner (Original Sinners Book 1) (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-07-26T17:23:04Z,B0DCKCLVK2,Original Sinner (Original Sinners Book 1) (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-07-26T17:23:04Z,B0DCKCLVK2,Original Sinner (Original Sinners Book 1),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-07-26T17:23:04Z,B0DCKCLVK2,Original Sinner (Original Sinners Book 1) (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-07-26T17:23:04Z,B0DCKCLVK2,Original Sinner (Original Sinners Book 1),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-07-26T17:23:04Z,B0DCKCLVK2,Original Sinner (Original Sinners Book 1),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-07-26T17:23:04Z,B0DCKCLVK2,Original Sinner (Original Sinners Book 1) (English Edition),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
2025-07-26T17:23:04Z,B0DCKCLVK2,Original Sinner (Original Sinners Book 1),"""Not Applicable""","""Not Applicable""","""IOS""","""Kindle App Notification Sent"""
